id,page,category,jp,kana,pos,km,example_jp,example_km
g9_1,9,grammar,〜とは,〜とは,វេយ្យាករណ៍,... គឺជា...,,
g9_2,9,grammar,〜によって,〜によって,វេយ្យាករណ៍,ដោយសារ... / តាមរយៈ...,,
g9_3,9,grammar,〜にとって,〜にとって,វេយ្យាករណ៍,ចំពោះ... / សម្រាប់...,,
g9_4,9,grammar,〜中,〜ちゅう,វេយ្យាករណ៍,ក្នុងកំឡុងពេលកំពុង...,,
g9_5,9,grammar,〜とともに,〜とともに,វេយ្យាករណ៍,ព្រមជាមួយគ្នានោះដែរ...,,
g9_6,9,grammar,〜過ぎる,〜すぎる,វេយ្យាករណ៍,...ជ្រុល / ...ហួសហេតុ,,
w10_01,10,vocab,安全管理機器,あんぜんかんりきき,ន.,ឧបករណ៍គ្រប់គ្រងសុវត្ថិភាព,,
w10_02,10,vocab,活用,かつよう,ន.,ការប្រើប្រាស់ឱ្យមានប្រសិទ្ធភាព,,
w10_03,10,vocab,運行,うんこう,ន.,ការបើកបរដំណើរការ,,
w10_04,10,vocab,時間,じかん,ន.,ពេលវេលា / ម៉ោង,,
w10_05,10,vocab,記録,きろく,ន.,ការកត់ត្រា,,
w10_06,10,vocab,装置,そうち,ន.,ឧបករណ៍ / ប្រព័ន្ធម៉ាស៊ីន,,
w10_07,10,vocab,機種,きしゅ,ន.,ប្រភេទម៉ូដែល,,
w10_08,10,vocab,急制動,きゅうせいどう,ន.,ការចាប់ហ្វ្រាំងបន្ទាន់,,
w10_09,10,vocab,急発進,きゅうはっしん,ន.,ការចេញដំណើរភ្លាមៗ,,
w10_10,10,vocab,燃料消費量,ねんりょうしょうひりょう,ន.,បរិមាណនៃការប្រើប្រាស់ប្រេងឥន្ធនៈ,,
w10_11,10,vocab,走行,そうこう,ន.,ការបើកបរ,,
w10_12,10,vocab,詳しく,くわしく,ន.,យ៉ាងលម្អិត,,
w10_13,10,vocab,分析,ぶんせき,ន.,ការវិភាគ,,
w10_14,10,vocab,安全運転,あんぜんうんてん,ន.,ការបើកបរដោយសុវត្ថិភាព,,
w10_15,10,vocab,指導,しどう,ន.,ការណែនាំ / ការបង្រៀន,,
w10_16,10,vocab,容易,ようい,ន.,ងាយស្រួល,,
w10_17,10,vocab,映像,えいぞう,ន.,វីដេអូ / រូបភាព,,
w10_18,10,vocab,急ブレーキ,きゅうブレーキ,ន.,ការជាន់ហ្វ្រាំងបន្ទាន់,,
w10_19,10,vocab,衝突,しょうとつ,ន.,ការបុកគ្នា,,
w10_20,10,vocab,衝撃,しょうげき,ន.,កម្លាំងបុកទង្គិច,,
w10_21,10,vocab,前後,ぜんご,ន.,មុននិងក្រោយ,,
w10_22,10,vocab,可能,かのう,ន.,ដែលអាចទៅរួច,,
g10_1,10,grammar,〜のために,〜のために,វេយ្យាករណ៍,ដើម្បី... / សម្រាប់...,,
g10_2,10,grammar,〜のうち,〜のうち,វេយ្យាករណ៍,ក្នុងចំណោម...,,
g10_3,10,grammar,〜によっては,〜によっては,វេយ្យាករណ៍,ទៅតាម... / អាស្រ័យលើ...,,
g10_4,10,grammar,〜によって,〜によって,វេយ្យាករណ៍,ដោយសារ... / តាមរយៈ...,,
g10_5,10,grammar,〜中,〜ちゅう,វេយ្យាករណ៍,ក្នុងកំឡុងពេលកំពុង...,,
g10_6,10,grammar,〜ば,〜ば,វេយ្យាករណ៍,បើ... / ឱ្យតែ...,,
w11_01,11,vocab,心構え,こころがまえ,ន.,ការរៀបចំចិត្តគំនិត,,
w11_02,11,vocab,社内,しゃない,ន.,ក្នុងក្រុមហ៊ុន,,
w11_03,11,vocab,良い,よい,គុណ.,ល្អ,,
w11_04,11,vocab,人間関係,にんげんかんけい,ន.,ទំនាក់ទំនងរវាងមនុស្ស,,
w11_05,11,vocab,笑顔,えがお,ន.,ស្នាមញញឹម,,
w11_06,11,vocab,明るい声,あかるいこえ,ន.,សំឡេងស្រស់ស្រាយ,,
w11_07,11,vocab,相手,あいて,ន.,ដៃគូ / ម្ខាងទៀត,,
w11_08,11,vocab,見る,みる,កិ.,មើល,,
w11_09,11,vocab,社外,しゃがい,ន.,ក្រៅក្រុមហ៊ុន,,
w11_10,11,vocab,望む,のぞむ,កិ.,ប្រាថ្នា / ចង់បាន,,
w11_11,11,vocab,丁寧,ていねい,គុណ.,ដែលហ្មត់ចត់ / ទន់ភ្លន់គួរសម,,
w11_12,11,vocab,扱う,あつかう,កិ.,កាន់កាប់ / ចាត់ចែង,,
w11_13,11,vocab,守る,まもる,កិ.,រក្សា / គោរព,,
w11_14,11,vocab,服装,ふくそう,ន.,សម្លៀកបំពាក់,,
w11_15,11,vocab,身なり,みなり,ន.,ការរៀបចំខ្លួនប្រាណ,,
w11_16,11,vocab,言葉づかい,ことばづかい,ន.,ការប្រើប្រាស់ពាក្យសម្តី,,
w11_17,11,vocab,態度,たいど,ន.,ឥរិយាបថ / ចរិត,,
w11_18,11,vocab,代表,だいひょう,ន.,តំណាង,,
w11_19,11,vocab,顔,かお,ន.,មុខ / មុខមាត់,,
w11_20,11,vocab,悪くなる,わるくなる,កិ.,ក្លាយជាមិនល្អ,,
w11_21,11,vocab,理解,りかい,ន.,ការយល់ដឹង,,
g11_1,11,grammar,〜としての,〜としての,វេយ្យាករណ៍,ក្នុងនាមជា...,,
g11_2,11,grammar,〜からはじまる,〜からはじまる,វេយ្យាករណ៍,ចាប់ផ្តើមចេញពី...,,
g11_3,11,grammar,〜ために,〜ために,វេយ្យាករណ៍,ដើម្បី... / សម្រាប់...,,
g11_4,11,grammar,〜に気をつける,〜にきをつける,វេយ្យាករណ៍,យកចិត្តទុកដាក់លើ...,,
g11_5,11,grammar,〜に加えて,〜にくわえて,វេយ្យាករណ៍,បន្ថែមទៅលើ...,,
g11_6,11,grammar,〜から(理由),〜から,វេយ្យាករណ៍,ដោយសារតែ... / ព្រោះតែ...,,
g11_7,11,grammar,〜なければ,〜なければ,វេយ្យាករណ៍,បើមិន...ទេនោះ,,
w12_01,12,vocab,身だしなみ,みだしなみ,ន.,ការរៀបចំខ្លួនប្រាណឱ្យសមរម្យ,,
w12_02,12,vocab,不快感,ふかいかん,ន.,អារម្មណ៍មិនល្អ,,
w12_03,12,vocab,人柄,ひとがら,ន.,អត្តចរិត,,
w12_04,12,vocab,対する,たいする,កិ.,ចំពោះ... / ទៅលើ...,,
w12_05,12,vocab,印象,いんしょう,ន.,ចំណាប់អារម្មណ៍,,
w12_06,12,vocab,不安感,ふあんかん,ន.,អារម្មណ៍មិនមានសុវត្ថិភាព,,
w12_07,12,vocab,本人,ほんにん,ន.,សាមីខ្លួន,,
w12_08,12,vocab,大きなマイナス,おおきなマイナス,ន.,ការខូចខាតយ៉ាងធំ,,
w12_09,12,vocab,清潔感,せいけつかん,ន.,ភាពស្អាតបាតមានអនាម័យ,,
w12_10,12,vocab,心がける,こころがける,កិ.,យកចិត្តទុកដាក់,,
w12_11,12,vocab,乱れる,みだれる,កិ.,រញ៉េរញ៉ៃ / មិនរៀបរយ,,
w12_12,12,vocab,休憩,きゅうけい,ន.,ការសម្រាក,,
w12_13,12,vocab,名札,なふだ,ន.,កាតឈ្មោះ,,
w12_14,12,vocab,正しい,ただしい,គុណ.,ត្រឹមត្រូវ,,
w12_15,12,vocab,爪,つめ,ន.,ក្រចក,,
w12_16,12,vocab,汚れる,よごれる,កិ.,ប្រឡាក់ / កខ្វក់,,
w12_17,12,vocab,主な,おもな,គុណ.,ចម្បងៗ / សំខាន់ៗ,,
w12_18,12,vocab,項目,こうもく,ន.,ចំណុច,,
w12_19,12,vocab,参考,さんこう,ន.,ឯកសារយោង,,
w12_20,12,vocab,髪,かみ,ន.,សក់,,
w12_21,12,vocab,長い,ながい,គុណ.,វែង,,
w12_22,12,vocab,帽子,ぼうし,ន.,មួក,,
w12_23,12,vocab,向く,むく,កិ.,ងាក / បែរមុខទៅ,,
w12_24,12,vocab,頭,あたま,ន.,ក្បាល,,
w12_25,12,vocab,首,くび,ន.,ក,,
w12_26,12,vocab,場合,ばあい,ន.,ករណី,,
w12_27,12,vocab,踏む,ふむ,កិ.,ជាន់,,
g12_1,12,grammar,〜とは,〜とは,វេយ្យាករណ៍,... គឺជា...,,
g12_2,12,grammar,〜に対する,〜にたいする,វេយ្យាករណ៍,ចំពោះ... / ទៅលើ...,,
g12_3,12,grammar,〜だけでなく,〜だけでなく,វេយ្យាករណ៍,មិនត្រឹមតែ...ប៉ុណ្ណោះទេ,,
g12_4,12,grammar,〜ことがあります,〜ことがあります,វេយ្យាករណ៍,ធ្លាប់មានករណី...,,
g12_5,12,grammar,〜中,〜ちゅう,វេយ្យាករណ៍,ក្នុងកំឡុងពេលកំពុង...,,
g12_6,12,grammar,〜ときなどには,〜ときなどには,វេយ្យាករណ៍,នៅពេលដូចជា...ជាដើម,,
g12_7,12,grammar,〜（動詞ない形）か,〜ないか,វេយ្យាករណ៍,ថាតើមិន...មែនទេ?,,
g12_8,12,grammar,〜場合,〜ばあい,វេយ្យាករណ៍,ក្នុងករណី... / បើ...,,
g12_9,12,grammar,〜について,〜について,វេយ្យាករណ៍,អំពី... / ទាក់ទងនឹង...,,
w13_01,13,vocab,職場,しょくば,ន.,កន្លែងធ្វើការ,,
w13_02,13,vocab,協調性,きょうちょうせい,ន.,ស្មារតីសហការ,,
w13_03,13,vocab,集まり,あつまり,ន.,ការជួបជុំ,,
w13_04,13,vocab,働く,はたらく,កិ.,ធ្វើការ,,
w13_05,13,vocab,全員,ぜんいん,ន.,សមាជិកទាំងអស់គ្នា,,
w13_06,13,vocab,自覚,じかく,ន.,ការដឹងខ្លួន,,
w13_07,13,vocab,協調,きょうちょう,ន.,ការសហការគ្នា,,
w13_08,13,vocab,進める,すすめる,កិ.,បន្តទៅមុខ,,
w13_09,13,vocab,責任,せきにん,ន.,ការទទួលខុសត្រូវ,,
w13_10,13,vocab,果たす,はたす,កិ.,បំពេញ,,
w13_11,13,vocab,発展,はってん,ន.,ការអភិវឌ្ឍ,,
w13_12,13,vocab,成長,せいちょう,ន.,ការលូតលាស់,,
w13_13,13,vocab,従業員,じゅうぎょういん,ន.,បុគ្គលិក,,
w13_14,13,vocab,幸福,こうふく,ន.,សេចក្តីសុខ,,
w13_15,13,vocab,生まれる,うまれる,កិ.,កើតឡើង / ចាប់កំណើត,,
w13_16,13,vocab,単独,たんどく,ន.,តែម្នាក់ឯង,,
w13_17,13,vocab,点呼時,てんこじ,ន.,នៅពេលស្រង់វត្តមាន,,
w13_18,13,vocab,管理者,かんりしゃ,ន.,អ្នកគ្រប់គ្រង,,
w13_19,13,vocab,相談,そうだん,ន.,ការពិគ្រោះយោបល់,,
w13_20,13,vocab,気軽,きがる,ន.,ដោយមិនបារម្ភ,,
w13_21,13,vocab,軽くなる,かるくなる,កិ.,ស្រាលជាងមុន / ថយចុះ,,
w13_22,13,vocab,能率,のうりつ,ន.,ប្រសិទ្ធភាពការងារ,,
g13_1,13,grammar,〜全体,〜ぜんたい,វេយ្យាករណ៍,...ទាំងមូល,,
g13_2,13,grammar,〜によって,〜によって,វេយ្យាករណ៍,ដោយសារ... / តាមរយៈ...,,
g13_3,13,grammar,〜ていく,〜ていく,វេយ្យាករណ៍,...ទៅមុខទៀត,,
g13_4,13,grammar,〜ば,〜ば,វេយ្យាករណ៍,បើ... / ឱ្យតែ...,,
g13_5,13,grammar,〜時,〜じ,វេយ្យាករណ៍,នៅពេល... / ក្នុងកំឡុងពេល...,,
w14_01,14,vocab,言葉づかい,ことばづかい,ន.,ការប្រើប្រាស់ពាក្យសម្តី,,
w14_02,14,vocab,基本,きほん,ន.,មូលដ្ឋានគ្រឹះ,,
w14_03,14,vocab,話,はなし,ន.,ការនិយាយ,,
w14_04,14,vocab,使い方,つかいかた,ន.,របៀបប្រើ,,
w14_05,14,vocab,良好,りょうこう,គុណ.,ល្អ / ល្អប្រសើរ,,
w14_06,14,vocab,伝える,つたえる,កិ.,ប្រាប់ / ធ្វើឱ្យគេយល់,,
w14_07,14,vocab,早く,はやく,ន.,លឿន / ឆាប់រហ័ស,,
w14_08,14,vocab,声,こえ,ន.,សំឡេង,,
w14_09,14,vocab,小さい,ちいさい,គុណ.,តូច,,
w14_10,14,vocab,好感,こうかん,ន.,ចំណាប់អារម្មណ៍ល្អ,,
w14_11,14,vocab,明るさ,あかるさ,ន.,ភាពស្រស់ស្រាយ,,
w14_12,14,vocab,第一,だいいち,ន.,ចម្បងបំផុត,,
w14_13,14,vocab,誠実,せいじつ,គុណ.,ស្មោះត្រង់,,
w14_14,14,vocab,多少,たしょう,ន.,បន្តិចបន្តួច,,
w14_15,14,vocab,間違え,まちがえ,ន.,ការខុសឆ្គង,,
w14_16,14,vocab,点,てん,ន.,ចំណុច,,
w14_17,14,vocab,表現,ひょうげん,ន.,ការសម្តែងមតិ,,
w14_18,14,vocab,使わない,つかわない,កិ.,មិនប្រើប្រាស់,,
g14_1,14,grammar,〜に応じ,〜におうじ,វេយ្យាករណ៍,ទៅតាម... / ស្របទៅតាម...,,
g14_2,14,grammar,〜に対して,〜にたいして,វេយ្យាករណ៍,ចំពោះ... / ទៅលើ...,,
g14_3,14,grammar,〜のおそれがあります,〜のおそれがあります,វេយ្យាករណ៍,ប្រឈមនឹងហានិភ័យ...,,
g14_4,14,grammar,〜により,〜により,វេយ្យាករណ៍,ដោយសារ... / តាមរយៈ...,,
g14_5,14,grammar,〜としたとしても,〜としたとしても,វេយ្យាករណ៍,ទោះបីជា...ក៏ដោយ,,
g14_6,14,grammar,〜やすい,〜やすい,វេយ្យាករណ៍,ងាយស្រួលនឹង...,,
g14_7,14,grammar,〜のために,〜のために,វេយ្យាករណ៍,ដើម្បីការនោះ...,,
w15_01,15,vocab,整理整頓,せいりせいとん,ន.,ការរៀបចំទុកដាក់ឱ្យមានរបៀបរៀបរយ,,
w15_02,15,vocab,大切さ,たいせつさ,ន.,សារៈសំខាន់,,
w15_03,15,vocab,清掃,せいそう,ន.,ការសម្អាត,,
